"Peak_Name"	"Peak_GLMNET"	"Peak_Cor"	"Gene"	"TSS"	"Rsq_GLMNET"
"COAD_116942"	0	0.0414037410175948	"MX1"	41420304	0.764627550770471
"CESC_53055"	0	0.213787833263521	"MX1"	41420304	0.764627550770471
"BRCA_206821"	0	0.051659366046246	"MX1"	41420304	0.764627550770471
"TGCT_70590"	0.32257871050475	0.682429090163451	"MX1"	41420304	0.764627550770471
"TGCT_70594"	1.20390614556685	0.839070482980392	"MX1"	41420304	0.764627550770471
"UCEC_100405"	0	0.115853504373654	"MX1"	41420304	0.764627550770471
"PRAD_107507"	0	0.146575204733382	"MX1"	41420304	0.764627550770471
"SKCM_97944"	-0.324287669846126	0.082473826952849	"MX2"	41361999	0.650808159289096
"PRAD_107440"	-0.0143576763293866	0.142620068672297	"MX2"	41361999	0.650808159289096
"BLCA_103206"	0.369224507533078	0.407962071365346	"MX2"	41361999	0.650808159289096
"BLCA_103197"	0.178352102498982	0.346145298357436	"MX2"	41361999	0.650808159289096
"MESO_75651"	0.63933840320907	0.367665583205196	"MX2"	41361999	0.650808159289096
"CESC_53056"	0.0345672052922273	0.353015657624323	"MX2"	41361999	0.650808159289096
"TGCT_70591"	-0.00545475092656585	0.180759107638414	"MX2"	41361999	0.650808159289096
"THCA_89579"	-0.107323210801897	-0.164072296042578	"MX2"	41361999	0.650808159289096
"BLCA_103207"	0	-0.162601466289749	"MX2"	41361999	0.650808159289096
"PRAD_107467"	0.104692508001736	-0.0692412373479295	"MX2"	41361999	0.650808159289096
"PRAD_107468"	0	-0.214232300451928	"MX2"	41361999	0.650808159289096
"PRAD_107475"	-0.382258107693343	-0.248879776499925	"MX2"	41361999	0.650808159289096
"COAD_116942"	0	0.252780835974599	"MX2"	41361999	0.650808159289096
"CESC_53055"	0.176222833261149	0.387018400133712	"MX2"	41361999	0.650808159289096
"BRCA_206821"	0.204736210974669	0.36917215552137	"MX2"	41361999	0.650808159289096
"TGCT_70590"	0	0.382108614348404	"MX2"	41361999	0.650808159289096
"TGCT_70594"	0.387603904160379	0.479159817834658	"MX2"	41361999	0.650808159289096
"KIRP_94838"	0	0.518628849094796	"OAS1"	112906783	0.774841186369744
"KIRP_94839"	0	0.493887430469228	"OAS1"	112906783	0.774841186369744
"BLCA_68806"	0.0189558336503127	0.535179791114486	"OAS1"	112906783	0.774841186369744
"KIRC_62768"	0.119045737317018	0.607675739186512	"OAS1"	112906783	0.774841186369744
"GBM_53358"	0	0.310877840336171	"OAS1"	112906783	0.774841186369744
"KIRP_94836"	0	0.409157897084743	"OAS1"	112906783	0.774841186369744
"KIRP_94837"	0	0.371712928287557	"OAS1"	112906783	0.774841186369744
"MESO_53516"	0	0.567037565494364	"OAS1"	112906783	0.774841186369744
"LIHC_84125"	0	0.137813226143406	"OAS1"	112906783	0.774841186369744
"KIRC_62766"	0	0.525476482364724	"OAS1"	112906783	0.774841186369744
"BLCA_68808"	0.785278599564627	0.758757500826273	"OAS1"	112906783	0.774841186369744
"MESO_53517"	0	-0.243946354904007	"OAS1"	112906783	0.774841186369744
"MESO_53519"	0.184030621331614	0.690598024342203	"OAS1"	112906783	0.774841186369744
"MESO_53520"	0	0.204172099702039	"OAS1"	112906783	0.774841186369744
"BLCA_68819"	0	0.109836132457614	"OAS1"	112906783	0.774841186369744
"KIRP_94838"	0	0.132586969333894	"OAS3"	112938444	0.58503809399099
"KIRP_94839"	0	0.154825072963374	"OAS3"	112938444	0.58503809399099
"BLCA_68806"	0	0.226321148738814	"OAS3"	112938444	0.58503809399099
"ACC_60274"	0	0.130571397792072	"OAS3"	112938444	0.58503809399099
"MESO_53522"	0.0128910513871621	0.145916410938166	"OAS3"	112938444	0.58503809399099
"ESCA_86550"	0	-0.0303760561988437	"OAS3"	112938444	0.58503809399099
"THCA_62814"	-0.000753371497596192	-0.175096295249704	"OAS3"	112938444	0.58503809399099
"KIRC_62768"	0	0.240547691179905	"OAS3"	112938444	0.58503809399099
"MESO_53516"	0.245836078611618	0.360698842848709	"OAS3"	112938444	0.58503809399099
"LIHC_84125"	0	-0.0554903310222189	"OAS3"	112938444	0.58503809399099
"KIRC_62766"	0	0.0654137930948539	"OAS3"	112938444	0.58503809399099
"BLCA_68808"	0	0.326993584863972	"OAS3"	112938444	0.58503809399099
"MESO_53517"	-0.0302600940374307	-0.213970919444767	"OAS3"	112938444	0.58503809399099
"MESO_53519"	0.119301947210378	0.326686696147524	"OAS3"	112938444	0.58503809399099
"MESO_53520"	0	0.0289985143563986	"OAS3"	112938444	0.58503809399099
"BLCA_68819"	0	-0.0308446958731525	"OAS3"	112938444	0.58503809399099
"KIRP_95329"	0	0.221004022680066	"OASL"	121039242	0.544603495477053
"THCA_63186"	0.0785824182374567	0.137371746730583	"OASL"	121039242	0.544603495477053
"UCEC_72430"	0	-0.0555767141089159	"OASL"	121039242	0.544603495477053
"ACC_60842"	0	0.105636146192933	"OASL"	121039242	0.544603495477053
"KIRP_95354"	0	-0.145096879872547	"OASL"	121039242	0.544603495477053
"ACC_60844"	0	-0.00189704302852997	"OASL"	121039242	0.544603495477053
"MESO_53819"	0	-0.0404443975660698	"OASL"	121039242	0.544603495477053
"MESO_53821"	0	0.0332699390218	"OASL"	121039242	0.544603495477053
"SKCM_71220"	0.0704150756643339	0.187133172590776	"OASL"	121039242	0.544603495477053
"KIRC_63113"	0	0.0126109089006581	"OASL"	121039242	0.544603495477053
"CHOL_46158"	0	0.0935050313885339	"OASL"	121039242	0.544603495477053
"MESO_53817"	-0.0525721217512244	-0.124844320114952	"OASL"	121039242	0.544603495477053
"COAD_82862"	0	0.0589415890263746	"OASL"	121039242	0.544603495477053
"COAD_82863"	0	0.0322612693082475	"OASL"	121039242	0.544603495477053
"KIRC_63111"	0	0.0399977773860553	"OASL"	121039242	0.544603495477053
"KIRC_63112"	0	-0.0249855930811041	"OASL"	121039242	0.544603495477053
"KIRP_95338"	0.00591584420624894	0.119939677782469	"OASL"	121039242	0.544603495477053
"COAD_82872"	0	0.00111122753606462	"OASL"	121039242	0.544603495477053
"KIRC_63118"	0	-0.0808900413191628	"OASL"	121039242	0.544603495477053
"STAD_81744"	0	-0.00151815504480622	"OASL"	121039242	0.544603495477053
"LIHC_84553"	0	-0.0877383636405787	"OASL"	121039242	0.544603495477053
"STAD_81746"	0	-0.127449967463826	"OASL"	121039242	0.544603495477053
"LIHC_84555"	0	-0.0448446425248954	"OASL"	121039242	0.544603495477053
"KIRP_95346"	-0.0710189592119295	-0.179272624309417	"OASL"	121039242	0.544603495477053
"KIRP_95347"	0	-0.091956797900046	"OASL"	121039242	0.544603495477053
"CHOL_46162"	-0.313197759345772	-0.260675442277303	"OASL"	121039242	0.544603495477053
"CHOL_46164"	0	-0.0853133971407232	"OASL"	121039242	0.544603495477053
"KIRP_95336"	0	-0.0945544032433783	"OASL"	121039242	0.544603495477053
"COAD_82869"	0	-0.0660552348487371	"OASL"	121039242	0.544603495477053
"MESO_53812"	0	0.0764701732045376	"OASL"	121039242	0.544603495477053
"BLCA_69280"	0.472262835547974	0.378738169364566	"OASL"	121039242	0.544603495477053
"CHOL_15194"	0.27701417008521	0.115764541970073	"PLSCR1"	146544856	0.591925442042691
"CHOL_15196"	0.154210892110837	0.232339424864027	"PLSCR1"	146544856	0.591925442042691
"KIRC_19526"	-0.0814632116191058	-0.0170814125824823	"PLSCR1"	146544856	0.591925442042691
"CHOL_15197"	-0.475607868910409	-0.0791580492732178	"PLSCR1"	146544856	0.591925442042691
"KIRP_29671"	-0.0234998232995394	-0.0299547195997812	"PLSCR1"	146544856	0.591925442042691
"KIRP_29675"	0.15793040786309	0.22121357620133	"PLSCR1"	146544856	0.591925442042691
"KIRP_29663"	-0.133577301172259	-0.122044798567128	"PLSCR1"	146544856	0.591925442042691
"KIRP_29664"	0.0470891885673593	0.101222170613574	"PLSCR1"	146544856	0.591925442042691
"CHOL_15198"	-0.0050052777139631	-0.0554994774969292	"PLSCR1"	146544856	0.591925442042691
"KIRC_19532"	0.291172323303599	0.292322822659451	"PLSCR1"	146544856	0.591925442042691
"KIRP_29676"	0	0.201069222037458	"PLSCR1"	146544856	0.591925442042691
"CESC_13770"	0.0319921950088252	0.262201384496315	"PLSCR1"	146544856	0.591925442042691
"KIRP_29678"	0	0.11566206455263	"PLSCR1"	146544856	0.591925442042691
"CESC_13771"	-0.144489906997573	-0.0287045985479118	"PLSCR1"	146544856	0.591925442042691
"CHOL_15190"	0.122301134809934	0.12912085626834	"PLSCR1"	146544856	0.591925442042691
"CHOL_15191"	-0.329820480676592	-0.0545289507004486	"PLSCR1"	146544856	0.591925442042691
"KIRC_19531"	0.225437194825851	0.297711467934058	"PLSCR1"	146544856	0.591925442042691
"CHOL_15201"	0.0319074210280062	0.144746129249033	"PLSCR1"	146544856	0.591925442042691
"ACC_15344"	0.293493224949617	0.699984325427098	"ROBO1"	79767998	0.771043960510458
"ACC_15322"	0	0.236889185019973	"ROBO1"	79767998	0.771043960510458
"COAD_24947"	0	0.375437830969259	"ROBO1"	79767998	0.771043960510458
"HNSC_18985"	0	0.113827179866	"ROBO1"	79767998	0.771043960510458
"HNSC_18986"	0.0286263723080334	0.0745413257184609	"ROBO1"	79767998	0.771043960510458
"KIRP_26797"	-0.565594028984626	0.0616651030372495	"ROBO1"	79767998	0.771043960510458
"KIRP_26798"	0.421092286429288	0.40792159699142	"ROBO1"	79767998	0.771043960510458
"HNSC_18988"	0.0585515330747128	0.415474100891583	"ROBO1"	79767998	0.771043960510458
"HNSC_18989"	0	0.305999752189211	"ROBO1"	79767998	0.771043960510458
"LGG_16473"	-0.249689014134596	0.24629551846191	"ROBO1"	79767998	0.771043960510458
"ACC_15335"	-0.317412254248483	0.262018343161551	"ROBO1"	79767998	0.771043960510458
"ACC_15337"	0	0.515043915830483	"ROBO1"	79767998	0.771043960510458
"ACC_15339"	0	0.457917771350898	"ROBO1"	79767998	0.771043960510458
"BLCA_21745"	-7.49647440014857e-05	0.318305854796457	"ROBO1"	79767998	0.771043960510458
"ACC_15342"	0.465298777547673	0.679091700532607	"ROBO1"	79767998	0.771043960510458
"ACC_15343"	0.3861010675837	0.748223400586038	"ROBO1"	79767998	0.771043960510458
"TGCT_15549"	0	0.427851545227902	"ROBO1"	79767998	0.771043960510458
"SKCM_21489"	-0.285161587646983	-0.068702236170204	"ROBO1"	79767998	0.771043960510458
"SKCM_21492"	0.0587776529244938	-0.182630566596481	"ROBO1"	79767998	0.771043960510458
"BRCA_42562"	0	-0.0285108127003309	"ROBO1"	79767998	0.771043960510458
"ACC_15345"	0	0.674015102542858	"ROBO1"	79767998	0.771043960510458
"SKCM_70030"	0	0.540251945972367	"SLC6A15"	84913615	0.754131064937456
"KIRP_93363"	0	0.214200475286305	"SLC6A15"	84913615	0.754131064937456
"PCPG_56353"	0.790074479616914	0.783148385863212	"SLC6A15"	84913615	0.754131064937456
"KIRP_19923"	0	0.254965186102161	"STAT1"	191020960	0.613372650103603
"KIRP_19924"	0	0.257991574204142	"STAT1"	191020960	0.613372650103603
"KIRP_19959"	0	0.371103919259449	"STAT1"	191020960	0.613372650103603
"KIRP_19960"	0	0.479936179240571	"STAT1"	191020960	0.613372650103603
"PRAD_17133"	0	0.435062349622749	"STAT1"	191020960	0.613372650103603
"KIRP_19970"	0	0.445348078952197	"STAT1"	191020960	0.613372650103603
"KIRP_19841"	0	0.433353394207182	"STAT1"	191020960	0.613372650103603
"ACC_11449"	0.0423816791706133	0.599540988012809	"STAT1"	191020960	0.613372650103603
"CESC_10122"	0	0.638194925213269	"STAT1"	191020960	0.613372650103603
"KIRP_19845"	0	0.55247685828021	"STAT1"	191020960	0.613372650103603
"KIRP_19846"	0.0763961740085973	0.582438868977541	"STAT1"	191020960	0.613372650103603
"ACC_11452"	0	0.588881968086165	"STAT1"	191020960	0.613372650103603
"ACC_11453"	0	0.621266163644995	"STAT1"	191020960	0.613372650103603
"KIRP_19849"	0	0.570492580104456	"STAT1"	191020960	0.613372650103603
"KIRP_19850"	0	0.547748477728041	"STAT1"	191020960	0.613372650103603
"KIRP_19851"	0	0.441804833952582	"STAT1"	191020960	0.613372650103603
"KIRP_19852"	0	0.479322158933682	"STAT1"	191020960	0.613372650103603
"KIRP_19853"	0	0.501640554418398	"STAT1"	191020960	0.613372650103603
"KIRP_19854"	0	0.542259177335236	"STAT1"	191020960	0.613372650103603
"KIRP_19855"	0	0.522552932720401	"STAT1"	191020960	0.613372650103603
"KIRP_19856"	0	0.494074195876754	"STAT1"	191020960	0.613372650103603
"KIRP_19857"	0	0.465482975326103	"STAT1"	191020960	0.613372650103603
"LUAD_22363"	0	0.569624942188648	"STAT1"	191020960	0.613372650103603
"KIRP_19859"	0	0.51653725942654	"STAT1"	191020960	0.613372650103603
"KIRP_19860"	0	0.524630872126887	"STAT1"	191020960	0.613372650103603
"KIRP_19861"	0	0.503327764132944	"STAT1"	191020960	0.613372650103603
"KIRP_19862"	0	0.55723011186728	"STAT1"	191020960	0.613372650103603
"KIRP_19863"	0	0.492057817310573	"STAT1"	191020960	0.613372650103603
"KIRP_19864"	0	0.301634022061735	"STAT1"	191020960	0.613372650103603
"KIRP_19865"	0	0.40031486260789	"STAT1"	191020960	0.613372650103603
"KIRP_19866"	0	0.410674565824437	"STAT1"	191020960	0.613372650103603
"KIRP_19867"	0	0.546841607451693	"STAT1"	191020960	0.613372650103603
"KIRP_19889"	0	0.439467354996715	"STAT1"	191020960	0.613372650103603
"KIRP_19911"	0	0.562975786373766	"STAT1"	191020960	0.613372650103603
"KIRP_19922"	0	0.359760297911185	"STAT1"	191020960	0.613372650103603
"KIRP_19950"	0	0.510712320965564	"STAT1"	191020960	0.613372650103603
"KIRP_19958"	0	0.504889631109292	"STAT1"	191020960	0.613372650103603
"KIRP_19984"	0	0.284480004414018	"STAT1"	191020960	0.613372650103603
"KIRP_19870"	0	0.22381755398887	"STAT1"	191020960	0.613372650103603
"KIRP_19871"	0	0.378027096277517	"STAT1"	191020960	0.613372650103603
"KIRP_19872"	0	0.317350339773231	"STAT1"	191020960	0.613372650103603
"KIRP_19873"	0	0.304393773972601	"STAT1"	191020960	0.613372650103603
"KIRP_19874"	0	0.571701669137519	"STAT1"	191020960	0.613372650103603
"KIRP_19875"	0	0.52898959887901	"STAT1"	191020960	0.613372650103603
"KIRP_19876"	0	0.388071292973186	"STAT1"	191020960	0.613372650103603
"KIRP_19877"	0	0.551456308816892	"STAT1"	191020960	0.613372650103603
"KIRP_19878"	0	0.362224449770264	"STAT1"	191020960	0.613372650103603
"KIRP_19879"	0	0.391179094717024	"STAT1"	191020960	0.613372650103603
"KIRP_19880"	0	0.473470747097082	"STAT1"	191020960	0.613372650103603
"KIRP_19881"	0	0.460786917292632	"STAT1"	191020960	0.613372650103603
"KIRP_19882"	0	0.279445694935685	"STAT1"	191020960	0.613372650103603
"KIRP_19883"	0	0.335091154100073	"STAT1"	191020960	0.613372650103603
"KIRP_19884"	0	0.327682659610889	"STAT1"	191020960	0.613372650103603
"KIRP_19885"	0	0.49822989149441	"STAT1"	191020960	0.613372650103603
"KIRP_19886"	0	0.444705264223133	"STAT1"	191020960	0.613372650103603
"MESO_12406"	0	0.569151621503394	"STAT1"	191020960	0.613372650103603
"KIRP_19891"	0	0.412889404120739	"STAT1"	191020960	0.613372650103603
"KIRP_19892"	0	0.479720250507179	"STAT1"	191020960	0.613372650103603
"KIRP_19893"	0	0.424856840795714	"STAT1"	191020960	0.613372650103603
"KIRP_19895"	0	0.323350822945367	"STAT1"	191020960	0.613372650103603
"KIRP_19896"	0.0632076929954984	0.500269340987727	"STAT1"	191020960	0.613372650103603
"MESO_12407"	0	0.542575873519446	"STAT1"	191020960	0.613372650103603
"KIRP_19899"	0	0.414695244026748	"STAT1"	191020960	0.613372650103603
"KIRP_19900"	0	0.357189228824256	"STAT1"	191020960	0.613372650103603
"KIRP_19901"	0	0.388790046595504	"STAT1"	191020960	0.613372650103603
"MESO_12408"	0	0.402231944973762	"STAT1"	191020960	0.613372650103603
"KIRP_19904"	0	0.193277253599105	"STAT1"	191020960	0.613372650103603
"KIRP_19905"	0	0.470454892739496	"STAT1"	191020960	0.613372650103603
"KIRP_19906"	0	0.477238178317497	"STAT1"	191020960	0.613372650103603
"KIRP_19907"	0	0.482031522690332	"STAT1"	191020960	0.613372650103603
"KIRP_19908"	0	0.321928234781052	"STAT1"	191020960	0.613372650103603
"KIRP_19909"	0	0.428486790090202	"STAT1"	191020960	0.613372650103603
"MESO_12410"	0	0.452342281865241	"STAT1"	191020960	0.613372650103603
"KIRP_19912"	0	0.527848553139453	"STAT1"	191020960	0.613372650103603
"KIRP_19916"	0	0.208692804925023	"STAT1"	191020960	0.613372650103603
"KIRP_19919"	0	0.424721345226761	"STAT1"	191020960	0.613372650103603
"KIRP_19921"	0	0.310906013913032	"STAT1"	191020960	0.613372650103603
"KIRP_19925"	0	0.310257418891447	"STAT1"	191020960	0.613372650103603
"KIRP_19926"	0	0.280992732643187	"STAT1"	191020960	0.613372650103603
"KIRP_19927"	0	0.29477566909464	"STAT1"	191020960	0.613372650103603
"KIRP_19928"	0	0.209077849405759	"STAT1"	191020960	0.613372650103603
"KIRP_19929"	0	0.232591836645277	"STAT1"	191020960	0.613372650103603
"KIRP_19930"	0	0.167663439301424	"STAT1"	191020960	0.613372650103603
"KIRP_19931"	0	0.226132193360388	"STAT1"	191020960	0.613372650103603
"KIRP_19932"	0	0.346408898281573	"STAT1"	191020960	0.613372650103603
"KIRP_19933"	0	0.412608976061118	"STAT1"	191020960	0.613372650103603
"KIRP_19934"	0	0.481061867301788	"STAT1"	191020960	0.613372650103603
"KIRP_19935"	0	0.548650347147883	"STAT1"	191020960	0.613372650103603
"KIRP_19936"	0	0.437341401383736	"STAT1"	191020960	0.613372650103603
"KIRP_19937"	0	0.377814896092358	"STAT1"	191020960	0.613372650103603
"KIRP_19938"	0	0.450021539322395	"STAT1"	191020960	0.613372650103603
"KIRP_19939"	0	0.422316285645528	"STAT1"	191020960	0.613372650103603
"THCA_15017"	0	0.423058069326485	"STAT1"	191020960	0.613372650103603
"KIRP_19941"	0	0.276653985620656	"STAT1"	191020960	0.613372650103603
"KIRP_19942"	0	0.260029267342067	"STAT1"	191020960	0.613372650103603
"KIRP_19943"	0	0.382991949557079	"STAT1"	191020960	0.613372650103603
"KIRP_19944"	0	0.498909917889048	"STAT1"	191020960	0.613372650103603
"KIRP_19945"	0	0.574234872743581	"STAT1"	191020960	0.613372650103603
"KIRP_19946"	0	0.609935775959326	"STAT1"	191020960	0.613372650103603
"KIRP_19947"	0	0.571575725976934	"STAT1"	191020960	0.613372650103603
"KIRP_19948"	0	0.476876013573991	"STAT1"	191020960	0.613372650103603
"KIRP_19949"	0	0.434192648948479	"STAT1"	191020960	0.613372650103603
"KIRP_19951"	0	0.371599054391407	"STAT1"	191020960	0.613372650103603
"KIRP_19952"	0	0.445628170121257	"STAT1"	191020960	0.613372650103603
"KIRP_19953"	0	0.539713819631191	"STAT1"	191020960	0.613372650103603
"KIRP_19954"	0	0.523156797225946	"STAT1"	191020960	0.613372650103603
"KIRP_19955"	0	0.534305122318402	"STAT1"	191020960	0.613372650103603
"KIRP_19956"	0	0.633435339647597	"STAT1"	191020960	0.613372650103603
"KIRP_19957"	0	0.666956844294646	"STAT1"	191020960	0.613372650103603
"PRAD_17134"	0	0.380857523900039	"STAT1"	191020960	0.613372650103603
"KIRP_19963"	0	0.380060679778014	"STAT1"	191020960	0.613372650103603
"KIRC_14646"	0	0.360396587722716	"STAT1"	191020960	0.613372650103603
"THCA_15020"	-0.0631220630476031	0.00922624593498577	"STAT1"	191020960	0.613372650103603
"THCA_15021"	0	0.44424749199986	"STAT1"	191020960	0.613372650103603
"KIRP_19967"	0	0.301796365363864	"STAT1"	191020960	0.613372650103603
"KIRP_19968"	0.56923892715342	0.770280455009505	"STAT1"	191020960	0.613372650103603
"KIRP_19969"	0	0.655910722970998	"STAT1"	191020960	0.613372650103603
"KIRP_19973"	0	0.4595115489066	"STAT1"	191020960	0.613372650103603
"KIRP_19974"	0	0.606517856248668	"STAT1"	191020960	0.613372650103603
"KIRP_19975"	0	0.601655094386606	"STAT1"	191020960	0.613372650103603
"KIRP_19979"	0	0.559131457680937	"STAT1"	191020960	0.613372650103603
"KIRP_19980"	0	0.574908192997558	"STAT1"	191020960	0.613372650103603
"KIRP_19981"	0	0.550061075482683	"STAT1"	191020960	0.613372650103603
"THCA_15028"	0	0.475562132580676	"STAT1"	191020960	0.613372650103603
"KIRP_19983"	0	0.397816355377097	"STAT1"	191020960	0.613372650103603
"KIRP_19987"	0	0.483604828307523	"STAT1"	191020960	0.613372650103603
"KIRP_19868"	0	0.431288286698968	"STAT1"	191020960	0.613372650103603
"KIRP_19869"	0	0.366651058040237	"STAT1"	191020960	0.613372650103603
"KIRP_19887"	0.0659762044641166	0.619539330479566	"STAT1"	191020960	0.613372650103603
"KIRP_19888"	0	0.536700263708638	"STAT1"	191020960	0.613372650103603
"KIRP_19894"	0	0.515745949832596	"STAT1"	191020960	0.613372650103603
"KIRP_19902"	0	0.433301686737096	"STAT1"	191020960	0.613372650103603
"KIRP_19913"	0	0.301880593757339	"STAT1"	191020960	0.613372650103603
"KIRP_19914"	0	0.42169867668652	"STAT1"	191020960	0.613372650103603
"KIRP_19915"	0	0.379727299733288	"STAT1"	191020960	0.613372650103603
"KIRP_19917"	0	0.245689312328527	"STAT1"	191020960	0.613372650103603
"KIRP_19918"	0	0.428252113295424	"STAT1"	191020960	0.613372650103603
"KIRP_19920"	0	0.353170994411842	"STAT1"	191020960	0.613372650103603
"KIRP_19971"	0	0.423753906872003	"STAT1"	191020960	0.613372650103603
"THCA_15024"	0	0.447095342624398	"STAT1"	191020960	0.613372650103603
"KIRP_19976"	0	0.375218283344543	"STAT1"	191020960	0.613372650103603
"KIRP_19977"	0.0402874481734866	0.594381468151518	"STAT1"	191020960	0.613372650103603
"KIRP_19978"	0	0.392449878296338	"STAT1"	191020960	0.613372650103603
"KIRP_19985"	0	0.330770092556753	"STAT1"	191020960	0.613372650103603
"KIRP_19986"	0	0.332891813491007	"STAT1"	191020960	0.613372650103603
"CHOL_49748"	0	0.35899723003365	"THBS1"	39581079	0.616228947784979
"KIRP_104028"	-0.67418639588968	-0.280155375125994	"THBS1"	39581079	0.616228947784979
"BRCA_157948"	0	0.120104593280355	"THBS1"	39581079	0.616228947784979
"PRAD_82813"	0	0.164634040492806	"THBS1"	39581079	0.616228947784979
"BRCA_157953"	0.926827182524601	0.398697322447305	"THBS1"	39581079	0.616228947784979
"COAD_91106"	0	0.19969718651704	"THBS1"	39581079	0.616228947784979
"COAD_91107"	0	0.157207786467004	"THBS1"	39581079	0.616228947784979
"KIRP_104036"	0	0.0432045372730787	"THBS1"	39581079	0.616228947784979
"KIRP_104037"	0.308912866667388	0.205546854217752	"THBS1"	39581079	0.616228947784979
"KIRP_104038"	-0.00101834141788504	0.0174021001766383	"THBS1"	39581079	0.616228947784979
"CHOL_49746"	0	0.289571404073587	"THBS1"	39581079	0.616228947784979
"KIRC_68967"	0.22488052602059	0.473160628610837	"THBS1"	39581079	0.616228947784979
"HNSC_90120"	-0.184496600275685	-0.01281377709666	"TIMP3"	32801701	0.661810882157697
"SKCM_99274"	0.10003122851815	0.013387628689162	"TIMP3"	32801701	0.661810882157697
"LUAD_134889"	-0.155004672908316	-0.383381666808998	"TIMP3"	32801701	0.661810882157697
"LIHC_117267"	0	-0.0547869818953286	"TIMP3"	32801701	0.661810882157697
"LIHC_117268"	0	-0.184640121254986	"TIMP3"	32801701	0.661810882157697
"SKCM_99280"	-0.213007073277928	-0.200818916428264	"TIMP3"	32801701	0.661810882157697
"SKCM_99282"	0	0.0407363699627894	"TIMP3"	32801701	0.661810882157697
"LGG_78613"	0	0.409573892381387	"TIMP3"	32801701	0.661810882157697
"THCA_90866"	0.497037105744805	0.56249879048929	"TIMP3"	32801701	0.661810882157697
"MESO_76420"	0	0.543653292170941	"TIMP3"	32801701	0.661810882157697
"PCPG_84730"	0	0.452456480593834	"TIMP3"	32801701	0.661810882157697
"KIRC_91968"	0	0.290829517006919	"TIMP3"	32801701	0.661810882157697
"KIRC_91969"	0.0200401018981419	0.643662738042009	"TIMP3"	32801701	0.661810882157697
"PRAD_109016"	0	0.352998871122096	"TIMP3"	32801701	0.661810882157697
"KIRC_91972"	0	0.43814294181649	"TIMP3"	32801701	0.661810882157697
"KIRC_91973"	-0.0152886539036729	0.389098516218982	"TIMP3"	32801701	0.661810882157697
"THCA_90873"	0.14942804967487	0.530102529588121	"TIMP3"	32801701	0.661810882157697
"PRAD_109020"	0	0.554786721480883	"TIMP3"	32801701	0.661810882157697
"KIRP_134622"	0	0.402116035114965	"TIMP3"	32801701	0.661810882157697
"THCA_90881"	0	0.541693358145262	"TIMP3"	32801701	0.661810882157697
"GBM_74834"	0.445191710628916	0.706364641188416	"TIMP3"	32801701	0.661810882157697
"THCA_90882"	-0.00653081154855078	0.422937077177472	"TIMP3"	32801701	0.661810882157697
"GBM_74835"	0.120393802947655	0.586829428191596	"TIMP3"	32801701	0.661810882157697
"THCA_90864"	0.146650522931683	0.642953851112571	"TIMP3"	32801701	0.661810882157697
"LIHC_66030"	0	0.221105853612729	"TRIM14"	98119222	0.644822105857506
"PRAD_56880"	0	0.250367981355786	"TRIM14"	98119222	0.644822105857506
"CHOL_34642"	0	0.0726614541032452	"TRIM14"	98119222	0.644822105857506
"THCA_47409"	0.00550679077846127	0.0217591681095718	"TRIM14"	98119222	0.644822105857506
"THCA_47410"	0	0.0978724813962448	"TRIM14"	98119222	0.644822105857506
"COAD_62884"	0	0.49905544605388	"TRIM14"	98119222	0.644822105857506
"LGG_42070"	0.156558276218891	0.387406105447423	"TRIM14"	98119222	0.644822105857506
"GBM_41030"	0	0.316217253623465	"TRIM14"	98119222	0.644822105857506
"MESO_40517"	0.0256945829550988	0.210958767574506	"TRIM14"	98119222	0.644822105857506
"KIRP_72209"	0	-0.0662567841537065	"TRIM14"	98119222	0.644822105857506
"ACC_45216"	0	0.404214120864769	"TRIM14"	98119222	0.644822105857506
"ESCA_65467"	0.137464416696472	0.512033751509833	"TRIM14"	98119222	0.644822105857506
"COAD_62882"	0.471802810727179	0.64368747736448	"TRIM14"	98119222	0.644822105857506
"COAD_62886"	0	0.16401370591053	"TRIM14"	98119222	0.644822105857506
"CESC_28189"	0	0.107074520461189	"TRIM14"	98119222	0.644822105857506
"CESC_28190"	0	0.101768431863159	"TRIM14"	98119222	0.644822105857506
"LUSC_63383"	0	0.438856786776139	"TRIM14"	98119222	0.644822105857506
"LGG_42068"	0	0.250593879165147	"TRIM14"	98119222	0.644822105857506
"COAD_62859"	0	0.376143819242146	"TRIM14"	98119222	0.644822105857506
"CESC_28175"	0	0.260439937043759	"TRIM14"	98119222	0.644822105857506
"UCEC_55606"	0.164677655252994	0.499962606250715	"TRIM14"	98119222	0.644822105857506
"CHOL_34654"	0	0.610255204129708	"TRIM14"	98119222	0.644822105857506
"CHOL_34659"	0	0.303911417808948	"TRIM14"	98119222	0.644822105857506
"CESC_28194"	0	0.28539578408748	"TRIM14"	98119222	0.644822105857506
"CHOL_65623"	0	0.0749917451695049	"USP18"	18150170	0.570124104135341
"CHOL_65624"	0	0.199622957674234	"USP18"	18150170	0.570124104135341
"KIRP_133672"	0.0252033095867213	0.392579650035875	"USP18"	18150170	0.570124104135341
"THCA_89990"	0	0.257768856975978	"USP18"	18150170	0.570124104135341
"KIRP_133674"	0	0.408804391100801	"USP18"	18150170	0.570124104135341
"MESO_75964"	0	0.231523366962821	"USP18"	18150170	0.570124104135341
"LIHC_116263"	0	0.254832775848024	"USP18"	18150170	0.570124104135341
